regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numActiveCases	numDeaths	numRecoveredCases	numTests	dataSource
4b00a030	Emporia, Virginia	2020-04-25	2020-04-24T10:00:00	1	18							http://www.vdh.virginia.gov/
5a6b73be	England	2020-04-25	2020-04-24T14:24:31	17372	105225							https://www.gov.uk/
4ffc2f75	Erath County, Texas	2020-04-25		1	12							https://www.dshs.state.tx.us/
4c9c7d0b	Erie County, New York	2020-04-25	2020-04-24T14:00:00	171	2603		11742					https://coronavirus.health.ny.gov/
8fce36f8	Erie County, Ohio	2020-04-25	2020-04-24T14:00:00	3	44							https://coronavirus.ohio.gov/
169157ee	Erie County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	0	72		1564					https://www.health.pa.gov/
0075e018	Escambia County, Alabama	2020-04-25		1	22		266					https://covid19.alabama.gov/
2c9009e1	Escambia County, Florida	2020-04-25		11	434							https://floridahealthcovid19.gov/
eca85657	Espinho, Portugal	2020-04-25	2020-04-24T23:00:00		63							https://covid19.min-saude.pt/
05fff0c5	Esposende	2020-04-25	2020-04-24T23:00:00		40							https://covid19.min-saude.pt/
e75dc288	Essex County, Massachusetts	2020-04-25	2020-04-24T16:00:00	319	6841							https://www.mass.gov/
120a3712	Essex County, New Jersey	2020-04-25		849	11128							https://www.nj.gov/
f03a1385	Essex County, New York	2020-04-25	2020-04-24T14:00:00		22		229					https://coronavirus.health.ny.gov/
608e7c8c	Essex County, Vermont	2020-04-25	2020-04-24T09:46:00		2							https://www.healthvermont.gov/
df025e36	Essex County, Virginia	2020-04-25	2020-04-24T10:00:00		3							http://www.vdh.virginia.gov/
673c7e96	Estarreja	2020-04-25	2020-04-24T23:00:00		52							https://covid19.min-saude.pt/
dbb3e28b	Estonia	2020-04-25	2020-04-24T11:00:00	46	1605	206	46281					https://www.terviseamet.ee/
48c7be40	Etowah County, Alabama	2020-04-25		8	121		866					https://covid19.alabama.gov/
8a80c73a	Evangeline Parish, Louisiana	2020-04-25		0	44							http://ldh.la.gov/
5d3451e5	Evans County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	0	4							https://dph.georgia.gov/
3da188e8	Extremadura	2020-04-25	2020-04-24T09:35:03	411	3403	1358						https://www.mscbs.gob.es/
ae359468	Fafe	2020-04-25	2020-04-24T23:00:00		72							https://covid19.min-saude.pt/
9336ddac	Fairfax, Virginia	2020-04-25	2020-04-24T10:00:00	2	26							http://www.vdh.virginia.gov/
419bf0bf	Fairfax County, Virginia	2020-04-25	2020-04-24T10:00:00	85	2534							http://www.vdh.virginia.gov/
adf5f211	Fairfield County, Connecticut	2020-04-25	2020-04-24T16:00:00	662	10227							https://portal.ct.gov/
12b732f7	Fairfield County, Ohio	2020-04-25	2020-04-24T14:00:00	2	108							https://coronavirus.ohio.gov/
870e58e9	Fairfield County, South Carolina	2020-04-25		2	28							https://www.scdhec.gov/
18cdde79	Falls Church, Virginia	2020-04-25	2020-04-24T10:00:00	2	24							http://www.vdh.virginia.gov/
f98ab431	Falls County, Texas	2020-04-25			1							https://www.dshs.state.tx.us/
4b5baf68	Fannin County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	0	21							https://dph.georgia.gov/
d7a92562	Fannin County, Texas	2020-04-25			13							https://www.dshs.state.tx.us/
7cf2a5b7	Faribault County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	4							https://www.health.state.mn.us/
b5a0bb19	Faro, Portugal	2020-04-25	2020-04-24T23:00:00		58							https://covid19.min-saude.pt/
91af657d	Faroe Islands	2020-04-25	2020-04-24T08:00:00+0000	0	187	178	6458					https://www.sst.dk/
317c2686	Faulkner County, Arkansas	2020-04-25		2	67	45	1196					https://www.healthy.arkansas.gov/
e737582f	Fauquier County, Virginia	2020-04-25	2020-04-24T10:00:00	2	73							http://www.vdh.virginia.gov/
7c9e1104	Fayette County, Alabama	2020-04-25		0	4		193					https://covid19.alabama.gov/
a7a90755	Fayette County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	8	158							https://dph.georgia.gov/
b38aeb1a	Fayette County, Illinois	2020-04-25		2	16							http://www.dph.illinois.gov/
c55e2f36	Fayette County, Iowa	2020-04-25		0	10							https://idph.iowa.gov/
1891368f	Fayette County, Kentucky	2020-04-25		8	226							https://govstatus.egov.com/
29327632	Fayette County, Ohio	2020-04-25	2020-04-24T14:00:00		13							https://coronavirus.ohio.gov/
c7dfcead	Fayette County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	4	75		1602					https://www.health.pa.gov/
e3505a24	Fayette County, Tennessee	2020-04-25	2020-04-24T19:00:00	1	48	28						https://www.tn.gov/
19b32964	Fayette County, Texas	2020-04-25		1	15							https://www.dshs.state.tx.us/
c46301e7	Fayette County, West Virginia	2020-04-25	2020-04-24T10:00:00		9							https://dhhr.wv.gov/
22584638	Federal District (Brazil)	2020-04-25	2020-04-24T20:00:00	26	989							https://covid.saude.gov.br/
1e34d391	Felgueiras	2020-04-25	2020-04-24T23:00:00		275							https://covid19.min-saude.pt/
ac5a6060	Fentress County, Tennessee	2020-04-25	2020-04-24T19:00:00		4	1						https://www.tn.gov/
b4e3f89c	Figueira da Foz	2020-04-25	2020-04-24T23:00:00		17							https://covid19.min-saude.pt/
f8f5d831	Figueira de Castelo Rodrigo	2020-04-25	2020-04-24T23:00:00		3							https://covid19.min-saude.pt/
1edb3c17	Fillmore County, Minnesota	2020-04-25	2020-04-24T00:00:00	1	12							https://www.health.state.mn.us/
ae0aeb1b	Fillmore County, Nebraska	2020-04-25			1		4					http://dhhs.ne.gov/
c850c70d	Finland	2020-04-25	2020-04-24T10:45:00	177	4395	2500	74500					https://thl.fi/fi/
59647193	Finney County, Kansas	2020-04-25	2020-04-24T09:00:00		107							https://govstatus.egov.com/
8cd1450c	Flagler County, Florida	2020-04-25		2	106							https://floridahealthcovid19.gov/
276a861f	Fleming County, Kentucky	2020-04-25		0	2							https://govstatus.egov.com/
b2b82b52	Florence County, South Carolina	2020-04-25		7	225							https://www.scdhec.gov/
b6a70f23	Florence County, Wisconsin	2020-04-25	2020-04-25T06:00:00	0	2							https://www.dhs.wisconsin.gov/
ac78ae1d	Florida	2020-04-25		1046	30533							https://floridahealthcovid19.gov/
0d1f2deb	Floyd County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	10	131							https://dph.georgia.gov/
1cabdefc	Floyd County, Kentucky	2020-04-25		0	6							https://govstatus.egov.com/
8a96485a	Floyd County, Texas	2020-04-25			3							https://www.dshs.state.tx.us/
be20ef8b	Floyd County, Virginia	2020-04-25	2020-04-24T10:00:00		1							http://www.vdh.virginia.gov/
23967cb1	Fluvanna County, Virginia	2020-04-25	2020-04-24T10:00:00	5	72							http://www.vdh.virginia.gov/
b23bf758	Fond du Lac County, Wisconsin	2020-04-25	2020-04-25T06:00:00	3	67							https://www.dhs.wisconsin.gov/
feed98c1	Ford County, Illinois	2020-04-25		1	7							http://www.dph.illinois.gov/
9899296b	Ford County, Kansas	2020-04-25	2020-04-24T09:00:00		350							https://govstatus.egov.com/
ba70d999	Forest County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	0	7		31					https://www.health.pa.gov/
3ea1ea93	Forest County, Wisconsin	2020-04-25	2020-04-25T06:00:00	0	0							https://www.dhs.wisconsin.gov/
15906b04	Forrest County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	7	174							https://msdh.ms.gov/
3f88c7f9	Forsyth County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	8	241							https://dph.georgia.gov/
ef24ffa0	Forsyth County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	5	142							https://www.ncdhhs.gov/
2e8b7c16	Fort Bend County, Texas	2020-04-25		20	889							https://www.dshs.state.tx.us/
09109943	Foster County, North Dakota	2020-04-25	2020-04-24T16:00:00+0000		1							https://www.health.nd.gov/
dc3805d4	France	2020-04-25	2020-04-24T14:00:00	22245	122577	43493						https://www.santepubliquefrance.fr/
6ad26a78	Franklin, Virginia	2020-04-25	2020-04-24T10:00:00		15							http://www.vdh.virginia.gov/
7aab0d28	Franklin County, Alabama	2020-04-25		0	32		316					https://covid19.alabama.gov/
2e5c9d6a	Franklin County, Arkansas	2020-04-25		0	1	0	58					https://www.healthy.arkansas.gov/
df90fea1	Franklin County, Florida	2020-04-25		0	2							https://floridahealthcovid19.gov/
f9c8d568	Franklin County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	0	16							https://dph.georgia.gov/
7785d3b7	Franklin County, Illinois	2020-04-25		0	8							http://www.dph.illinois.gov/
beafad20	Franklin County, Iowa	2020-04-25		0	1							https://idph.iowa.gov/
fb58cce3	Franklin County, Kentucky	2020-04-25		0	15							https://govstatus.egov.com/
3bbb8792	Franklin County, Maine	2020-04-25	2020-04-24T16:00:00+0000		26	6						https://www.maine.gov/
317a62e2	Franklin County, Massachusetts	2020-04-25	2020-04-24T16:00:00	31	217							https://www.mass.gov/
abdca80f	Franklin County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	0	16							https://msdh.ms.gov/
dfecd83f	Franklin County, Missouri	2020-04-25		5	106							https://health.mo.gov/
acdf74dc	Franklin County, Nebraska	2020-04-25			3		3					http://dhhs.ne.gov/
f861257c	Franklin County, New York	2020-04-25	2020-04-24T14:00:00		13		275					https://coronavirus.health.ny.gov/
e084e95f	Franklin County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	14	87							https://www.ncdhhs.gov/
de8fc68b	Franklin County, Ohio	2020-04-25	2020-04-24T14:00:00	48	1768							https://coronavirus.ohio.gov/
8067bb97	Franklin County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	1	164		2616					https://www.health.pa.gov/
563f1960	Franklin County, Tennessee	2020-04-25	2020-04-24T19:00:00	1	29	24						https://www.tn.gov/
20cb7666	Franklin County, Texas	2020-04-25			1							https://www.dshs.state.tx.us/
79ee3d33	Franklin County, Vermont	2020-04-25	2020-04-24T09:46:00	5	90							https://www.healthvermont.gov/
6e8b4f17	Franklin County, Virginia	2020-04-25	2020-04-24T10:00:00		19							http://www.vdh.virginia.gov/
dc24363a	Franklin Parish, Louisiana	2020-04-25		2	108							http://ldh.la.gov/
19be55a3	Franklin Township, Franklin County, Kansas	2020-04-25	2020-04-24T09:00:00		12							https://govstatus.egov.com/
0a18723a	Frederick County, Maryland	2020-04-25		30	765							https://coronavirus.maryland.gov/
843a17b6	Frederick County, Virginia	2020-04-25	2020-04-24T10:00:00		87							http://www.vdh.virginia.gov/
229c8e0b	Fredericksburg, Virginia	2020-04-25	2020-04-24T10:00:00		21							http://www.vdh.virginia.gov/
bacc1006	Freeborn County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	33							https://www.health.state.mn.us/
95f4f7dc	Freestone County, Texas	2020-04-25			3							https://www.dshs.state.tx.us/
a9e11581	Fremont County, Wyoming	2020-04-25	2020-04-24T06:00:00+0000		66							https://health.wyo.gov/
06e6d2c3	French Guiana	2020-04-25		1	107							https://www.who.int/
cbff0f3c	Frio County, Texas	2020-04-25			1							https://www.dshs.state.tx.us/
d70343c1	Friuli Venezia Giulia	2020-04-25		258	2882	1304	55502	1320				http://www.salute.gov.it/
e751db33	Frontier County, Nebraska	2020-04-25			0		1					http://dhhs.ne.gov/
9dc60a20	Fulton County, Arkansas	2020-04-25		0	1	0	40					https://www.healthy.arkansas.gov/
0549e3d8	Fulton County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	91	2500							https://dph.georgia.gov/
211ff9dc	Fulton County, Illinois	2020-04-25		0	3							http://www.dph.illinois.gov/
d4ec22f5	Fulton County, New York	2020-04-25	2020-04-24T14:00:00	3	29		481					https://coronavirus.health.ny.gov/
654a38ac	Fulton County, Ohio	2020-04-25	2020-04-24T14:00:00		18							https://coronavirus.ohio.gov/
0891e01c	Fulton County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	0	2		65					https://www.health.pa.gov/
f5fb8d9e	Funchal	2020-04-25	2020-04-24T23:00:00		30							https://covid19.min-saude.pt/
0d7468d8	Furnas County, Nebraska	2020-04-25			2		2					http://dhhs.ne.gov/
8a895e96	Gadsden County, Florida	2020-04-25		0	79							https://floridahealthcovid19.gov/
dd1c598c	Gage County, Nebraska	2020-04-25			29		68					http://dhhs.ne.gov/
b73407bf	Gaines County, Texas	2020-04-25			2							https://www.dshs.state.tx.us/
147c5a67	Galax, Virginia	2020-04-25	2020-04-24T10:00:00		1							http://www.vdh.virginia.gov/
2d4aa729	Galicia (Spain)	2020-04-25	2020-04-24T09:35:03	382	8932	1730						https://www.mscbs.gob.es/
c7e83938	Gallatin County, Illinois	2020-04-25		0	2							http://www.dph.illinois.gov/
00e654c1	Gallatin County, Kentucky	2020-04-25		0	1							https://govstatus.egov.com/
18e64235	Gallia County, Ohio	2020-04-25	2020-04-24T14:00:00	1	6							https://coronavirus.ohio.gov/
1a4b4e57	Galveston County, Texas	2020-04-25		21	507							https://www.dshs.state.tx.us/
50c0feb3	Garden County, Nebraska	2020-04-25			0		6					http://dhhs.ne.gov/
55a299f7	Garfield County, Nebraska	2020-04-25			0		3					http://dhhs.ne.gov/
56c5cc34	Garland County, Arkansas	2020-04-25		0	110	71	1693					https://www.healthy.arkansas.gov/
fffc1258	Garrard County, Kentucky	2020-04-25		0	1							https://govstatus.egov.com/
eb641624	Garrett County, Maryland	2020-04-25		0	4							https://coronavirus.maryland.gov/
e802f749	Gasconade County, Missouri	2020-04-25			2							https://health.mo.gov/
f4f9bd62	Gaston County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	3	127							https://www.ncdhhs.gov/
6d4fd53f	Gates County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	0	6							https://www.ncdhhs.gov/
d3a17755	Geary County, Kansas	2020-04-25	2020-04-24T09:00:00		10							https://govstatus.egov.com/
42f5cae6	Geauga County, Ohio	2020-04-25	2020-04-24T14:00:00	9	126							https://coronavirus.ohio.gov/
a147a66d	Genesee County, Michigan	2020-04-25	2020-04-24T19:00:00+0000	151	1434							https://www.michigan.gov/
3ef6f1d4	Genesee County, New York	2020-04-25	2020-04-24T14:00:00	3	127		718					https://coronavirus.health.ny.gov/
9bf4ee98	Geneva County, Alabama	2020-04-25		0	6		126					https://covid19.alabama.gov/
42235e8c	Gentry County, Missouri	2020-04-25			1							https://health.mo.gov/
d8a4c9f4	George County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	1	11							https://msdh.ms.gov/
4b5af829	Georgetown County, South Carolina	2020-04-25		2	37							https://www.scdhec.gov/
713f340f	Georgia	2020-04-25	2020-04-24T22:28:23+0000	899	22491		107176					https://dph.georgia.gov/
e9f374b9	Germany	2020-04-25	2020-04-24T00:00:00	5500	152438	109800						https://www.rki.de/
42d29f2d	Ghana	2020-04-25	2020-04-24T00:00:00	10	1279	134	68591					https://www.ghanahealthservice.org/covid19/
ea2ec1f1	Gibson County, Tennessee	2020-04-25	2020-04-24T19:00:00	1	34	17						https://www.tn.gov/
6a5572ce	Gilchrist County, Florida	2020-04-25		0	4							https://floridahealthcovid19.gov/
bed24b93	Giles County, Tennessee	2020-04-25	2020-04-24T19:00:00		5	3						https://www.tn.gov/
f1371572	Giles County, Virginia	2020-04-25	2020-04-24T10:00:00		4							http://www.vdh.virginia.gov/
3beccad4	Gillespie County, Texas	2020-04-25			1							https://www.dshs.state.tx.us/
40e423bd	Gilmer County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	0	31							https://dph.georgia.gov/
d2ea205c	Glades County, Florida	2020-04-25		1	5							https://floridahealthcovid19.gov/
588505d6	Gladwin County, Michigan	2020-04-25	2020-04-24T19:00:00+0000	1	10							https://www.michigan.gov/
ccfb083a	Gloucester County, New Jersey	2020-04-25		27	808							https://www.nj.gov/
22fb012f	Gloucester County, Virginia	2020-04-25	2020-04-24T10:00:00	1	21							http://www.vdh.virginia.gov/
982b45ff	Glynn County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	1	52							https://dph.georgia.gov/
1e527422	Goa	2020-04-25	2020-04-25T02:30:00+0000	0	7	7						https://www.mohfw.gov.in/
24a542e0	Gogebic County, Michigan	2020-04-25	2020-04-24T19:00:00+0000	1	4							https://www.michigan.gov/
8d1609e7	Goliad County, Texas	2020-04-25			6							https://www.dshs.state.tx.us/
6fd6ff6d	Gondomar, Portugal	2020-04-25	2020-04-24T23:00:00		894							https://covid19.min-saude.pt/
11cee511	Gonzales County, Texas	2020-04-25			4							https://www.dshs.state.tx.us/
90a476c6	Goochland County, Virginia	2020-04-25	2020-04-24T10:00:00	3	69							http://www.vdh.virginia.gov/
b46ff427	Goodhue County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	19							https://www.health.state.mn.us/
7536a380	Gordon County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	10	75							https://dph.georgia.gov/
ea930cd3	Goshen County, Wyoming	2020-04-25	2020-04-24T06:00:00+0000		3							https://health.wyo.gov/
38f29ba3	Gosper County, Nebraska	2020-04-25			8		10					http://dhhs.ne.gov/
86cb9e85	Gouveia, Portugal	2020-04-25	2020-04-24T23:00:00		15							https://covid19.min-saude.pt/
33a587c6	Gove County, Kansas	2020-04-25	2020-04-24T09:00:00		1							https://govstatus.egov.com/
bea5d4da	Grady County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	3	48							https://dph.georgia.gov/
295a695d	Grafton County, New Hampshire	2020-04-25	2020-04-23T09:00:00		47							https://www.nh.gov/
a8a82f19	Graham County, North Carolina	2020-04-25		0	0							https://www.ncdhhs.gov/
68903736	Grainger County, Tennessee	2020-04-25	2020-04-24T19:00:00		4	4						https://www.tn.gov/
c8d5bcaf	Grand Forks County, North Dakota	2020-04-25	2020-04-24T16:00:00+0000		170							https://www.health.nd.gov/
ae34480a	Grand Isle County, Vermont	2020-04-25	2020-04-24T09:46:00		3							https://www.healthvermont.gov/
38b9001f	Grand Traverse County, Michigan	2020-04-25	2020-04-24T19:00:00+0000	5	19							https://www.michigan.gov/
ecc7243f	Grant County, Arkansas	2020-04-25		0	11	8	140					https://www.healthy.arkansas.gov/
853d7111	Grant County, Kansas	2020-04-25	2020-04-24T09:00:00		1							https://govstatus.egov.com/
2050b7da	Grant County, Kentucky	2020-04-25		3	18							https://govstatus.egov.com/
d7ee5ee3	Grant County, Nebraska	2020-04-25			0		0					http://dhhs.ne.gov/
1ec1fe14	Grant County, North Dakota	2020-04-25	2020-04-24T16:00:00+0000		1							https://www.health.nd.gov/
19cf0e5e	Grant County, West Virginia	2020-04-25	2020-04-24T10:00:00		1							https://dhhr.wv.gov/
9d24c599	Grant County, Wisconsin	2020-04-25	2020-04-25T06:00:00	3	27							https://www.dhs.wisconsin.gov/
a26ff212	Grant Parish, Louisiana	2020-04-25		0	11							http://ldh.la.gov/
ee2cabd8	Granville County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	5	121							https://www.ncdhhs.gov/
69efccf7	Gratiot County, Michigan	2020-04-25	2020-04-24T19:00:00+0000	1	8							https://www.michigan.gov/
87dfea72	Graves County, Kentucky	2020-04-25		10	89							https://govstatus.egov.com/
fee484e0	Gray County, Kansas	2020-04-25	2020-04-24T09:00:00		2							https://govstatus.egov.com/
6eafc677	Gray County, Texas	2020-04-25			32							https://www.dshs.state.tx.us/
9e16b1d2	Grayson County, Kentucky	2020-04-25		1	37							https://govstatus.egov.com/
53215a97	Grayson County, Texas	2020-04-25			19							https://www.dshs.state.tx.us/
fc94ac81	Grayson County, Virginia	2020-04-25	2020-04-24T10:00:00									http://www.vdh.virginia.gov/
1c3f018e	Graz	2020-04-25	2020-04-24T20:00:00		453							https://info.gesundheitsministerium.at/
d3a8fb17	Greater London	2020-04-25	2020-04-24T14:24:31		23063							https://www.gov.uk/
eec574e6	Greece	2020-04-25	2020-04-24T10:45:00	130	2490		61407					https://eody.gov.gr/
cff4c7f3	Greeley County, Nebraska	2020-04-25			1		1					http://dhhs.ne.gov/
